chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
3331-46-2,AIGDHFJPKNZUOR-UHFFFAOYSA-N,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34,tox21_mmp,toxic
5-NITROISATIN,UNMYHYODJHKLOC-UHFFFAOYSA-N,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,tox21_mmp,toxic
CEDROL,SVURIXNDRWRAFU-OGMFBOKVSA-N,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,tox21_mmp,toxic
84-79-7,CWPGNVFCJOPXFB-UHFFFAOYSA-N,CC(C)=CCC1=C(O)c2ccccc2C(=O)C1=O,tox21_mmp,toxic
ANTHRONE,RJGDLRCDCYRQOQ-UHFFFAOYSA-N,O=C1c2ccccc2Cc2ccccc21,tox21_mmp,toxic
METHYL 3-PHENANTHRYL KETONE,JKVNPRNAHRHQDD-UHFFFAOYSA-N,CC(=O)c1ccc2ccc3ccccc3c2c1,tox21_mmp,toxic
10-CHLORO-9-ANTHRALDEHYDE,SHYBXXMECBHHFH-UHFFFAOYSA-N,O=Cc1c2ccccc2c(Cl)c2ccccc12,tox21_mmp,toxic
9-ANTHRACENECARBONITRILE,KEQZHLAEKAVZLY-UHFFFAOYSA-N,N#Cc1c2ccccc2cc2ccccc12,tox21_mmp,toxic
9-ANTHRACENEMETHANOL,JCJNNHDZTLRSGN-UHFFFAOYSA-N,OCc1c2ccccc2cc2ccccc12,tox21_mmp,toxic
4-PHENYLAZOPHENOL,BEYOBVMPDRKTNR-UHFFFAOYSA-N,Oc1ccc(N=Nc2ccccc2)cc1,tox21_mmp,toxic
95-83-0,BXIXXXYDDJVHDL-UHFFFAOYSA-N,Nc1ccc(Cl)cc1N,tox21_mmp,toxic
2-BENZYL-4-CHLOROPHENOL,NCKMMSIFQUPKCK-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc1ccccc1,tox21_mmp,toxic
4-TERT-BUTYLCATECHOL,XESZUVZBAMCAEJ-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(O)c1,tox21_mmp,toxic
BISPHENOL A,IISBACLAFKSPIT-UHFFFAOYSA-N,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,tox21_mmp,toxic
EMODIN,RHMXXJGYXNZAPX-UHFFFAOYSA-N,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,tox21_mmp,toxic
BIS(TRIBUTYLTIN) OXIDE,VFWHRLHTRNDINW-UHFFFAOYSA-N,CCCC[Sn+](CCCC)CCCC.CCCC[Sn+](CCCC)CCCC.[O-2],tox21_mmp,toxic
2-TERT-BUTYLPHENOL,WJQOZHYUIDYNHM-UHFFFAOYSA-N,CC(C)(C)c1ccccc1O,tox21_mmp,toxic
"3,3'-DIMETHOXYBENZIDINE",JRBJSXQPQWSCCF-UHFFFAOYSA-N,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,tox21_mmp,toxic
2-TERT-BUTYL-4-METHOXYPHENOL,MRBKEAMVRSLQPH-UHFFFAOYSA-N,COc1ccc(O)c(C(C)(C)C)c1,tox21_mmp,toxic
"2,4-DI-TERT-PENTYLPHENOL",WMVJWKURWRGJCI-UHFFFAOYSA-N,CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,tox21_mmp,toxic
4-TERT-BUTYLPHENOL,QHPQWRBYOIRBIT-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)cc1,tox21_mmp,toxic
4-NITROPHENOL,BTJIUGUIPKRLHP-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)cc1,tox21_mmp,toxic
SODIUM (2-PYRIDYLTHIO)-N-OXIDE,XNRNJIIJLOFJEK-UHFFFAOYSA-N,[Na+].[O-]n1ccccc1=S,tox21_mmp,toxic
DARBUFELONE MESYLATE,BAZGFSKJAVQJJI-CHHCPSLASA-N,CC(C)(C)c1cc(/C=C2\SC(N)=NC2=O)cc(C(C)(C)C)c1O.CS(=O)(=O)O,tox21_mmp,toxic
FANDOSENTAN POTASSIUM,MZWCHWWQSPPZRH-UHFFFAOYSA-M,CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2.[K+],tox21_mmp,toxic
CP-457920,DGFVZQGXKQCQGK-UHFFFAOYSA-N,CCOc1ccc2[nH]cc(C(=O)NCc3ccccc3)c(=O)c2n1,tox21_mmp,toxic
SB236057A,LVCMHQCPNBYOGQ-UHFFFAOYSA-N,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3.Cl,tox21_mmp,toxic
200940-23-4,OOOGUILTDUSZPA-UHFFFAOYSA-N,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2.Cl,tox21_mmp,toxic
PHARMAGSID_47315,CESIUPFUCGHEPP-UHFFFAOYSA-N,CCc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2CN2CCN(c3ccc(OC)cc3)CC2)ccc1OCC(=O)O,tox21_mmp,toxic
TPA-023B,PCZLQMGFNUNVOM-UHFFFAOYSA-N,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,tox21_mmp,toxic
HMR-1426,RUBKYBIDEVUTQU-UHFFFAOYSA-N,OC12N=C(c3ccccc3)SC1Cc1cc(Cl)ccc12,tox21_mmp,toxic
SSR240612,GLHHFOSVBQQNAW-GDYXXZBVSA-N,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1.Cl,tox21_mmp,toxic
SURINABANT,HMXDWDSNPRNUKI-UHFFFAOYSA-N,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,tox21_mmp,toxic
SAR115740,OCSHTBUKRNOLMC-UHFFFAOYSA-N,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,tox21_mmp,toxic
DTXSID5047372,USXOYRFFKSZUAN-BOXHHOBZSA-M,CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1.[Na+],tox21_mmp,toxic
SSR161421,FFHQNQNMELQOEF-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1,tox21_mmp,toxic
DTXSID0047379,DRQOXZJWZHECAP-MGDILKBHSA-N,CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1[C@]1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21.Cl,tox21_mmp,toxic
DTXCID7027334,GHKNHBRWJYMSHK-FVKWTLKZSA-N,Fc1ccccc1[C@@H](F)COC1CCC(Nc2ncnc3[nH]ncc23)CC1,tox21_mmp,toxic
3ZF8ZLU9V7,KQJNPHDTBVUCDU-UHFFFAOYSA-M,CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)[O-])c5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1.[Na+],tox21_mmp,toxic
LOVASTATIN,PCZOHLXUXFIOCF-BXMDZJJMSA-N,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,tox21_mmp,toxic
"2-METHYL-4,6-DINITROPHENOL",ZXVONLUNISGICL-UHFFFAOYSA-N,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,tox21_mmp,toxic
THYMOL,MGSRCZKZVOBKFT-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(O)c1,tox21_mmp,toxic
"2,5-DI-TERT-BUTYLHYDROQUINONE",JZODKRWQWUWGCD-UHFFFAOYSA-N,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,tox21_mmp,toxic
2-TERT-BUTYL-4-ETHYLPHENOL,LZHCVNIARUXHAL-UHFFFAOYSA-N,CCc1ccc(O)c(C(C)(C)C)c1,tox21_mmp,toxic
"1,1,1-TRIS(4-HYDROXYPHENYL)ETHANE",BRPSWMCDEYMRPE-UHFFFAOYSA-N,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,tox21_mmp,toxic
DISULFIRAM,AUZONCFQVSMFAP-UHFFFAOYSA-N,CCN(CC)C(=S)SSC(=S)N(CC)CC,tox21_mmp,toxic
O-PHTHALALDEHYDE,ZWLUXSQADUDCSB-UHFFFAOYSA-N,O=Cc1ccccc1C=O,tox21_mmp,toxic
BENZIDINE,HFACYLZERDEVSX-UHFFFAOYSA-N,Nc1ccc(-c2ccc(N)cc2)cc1,tox21_mmp,toxic
TRIBUTYLTIN METHACRYLATE,LPUCKLOWOWADAC-UHFFFAOYSA-M,C=C(C)C(=O)[O-].CCCC[Sn+](CCCC)CCCC,tox21_mmp,toxic
HEXAFLUMURON,RGNPBRKPHBKNKX-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,tox21_mmp,toxic
PERFLUOROOCTANESULFONAMIDE,RRRXPPIDPYTNJG-UHFFFAOYSA-N,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tox21_mmp,toxic
DINOSEB,OWZPCEFYPSAJFR-UHFFFAOYSA-N,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,tox21_mmp,toxic
CP-532623,TUPKOWFPVAXQFP-OFNKIYASSA-N,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,tox21_mmp,toxic
UK-373911,HGBGXSPIBLZGHS-SJCJKPOMSA-N,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,tox21_mmp,toxic
DTXSID8047349,BQBQAWXALAGUIW-GHVWMZMZSA-N,CN1CCN(Cc2cc(-c3ccc4[nH]c(=O)oc4c3)co2)[C@@H](c2ccc(F)cc2)C1.Cl.O,tox21_mmp,toxic
SODIUM 4-NITROPHENOLATE,CURNJKLCYZZBNJ-UHFFFAOYSA-M,O=[N+]([O-])c1ccc([O-])cc1.[Na+],tox21_mmp,toxic
6-TERT-BUTYL-M-CRESOL,XOUQAVYLRNOXDO-UHFFFAOYSA-N,Cc1ccc(C(C)(C)C)c(O)c1,tox21_mmp,toxic
TEBUCONAZOLE,PXMNMQRDXWABCY-UHFFFAOYSA-N,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,tox21_mmp,toxic
"1,2-BENZISOTHIAZOL-3(2H)-ONE",DMSMPAJRVJJAGA-UHFFFAOYSA-N,O=c1[nH]sc2ccccc12,tox21_mmp,toxic
ZIRAM,DUBNHZYBDBBJHD-UHFFFAOYSA-L,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],tox21_mmp,toxic
HEPTACHLOR,FRCCEHPWNOQAEU-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,tox21_mmp,toxic
FLUTAMIDE,MKXKFYHWDHIYRV-UHFFFAOYSA-N,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,tox21_mmp,toxic
OCTHILINONE,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCn1sccc1=O,tox21_mmp,toxic
PIOGLITAZONE HYDROCHLORIDE,GHUUBYQTCDQWRA-UHFFFAOYSA-N,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,tox21_mmp,toxic
CHEMBL3185472,BIWJNBZANLAXMG-PXXYCUNPSA-N,ClC1=C(Cl)[C@@]2(Cl)[C@@H]3[C@@H](Cl)C(Cl)C[C@@H]3C1(Cl)C2(Cl)Cl,tox21_mmp,toxic
CHLOROBENZILATE,RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic
ENDRIN,DFBKLUNHFCTMDC-GKRDHZSOSA-N,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,tox21_mmp,toxic
1-HYDROXYPYRENE,BIJNHUAPTJVVNQ-UHFFFAOYSA-N,Oc1ccc2ccc3cccc4ccc1c2c34,tox21_mmp,toxic
PHENANTHREN-9-OL,DZKIUEHLEXLYKM-UHFFFAOYSA-N,Oc1cc2ccccc2c2ccccc12,tox21_mmp,toxic
CHEBI:34786,ZXFXBSWRVIQKOD-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,tox21_mmp,toxic
3-HYDROXYFLUORENE,PVUBSZGNXLNTLX-UHFFFAOYSA-N,Oc1ccc2c(c1)-c1ccccc1C2,tox21_mmp,toxic
"PHENOL, 4,4'-SULFONYLBIS[2-(2-PROPENYL)-",MTMKZABGIQJAEX-UHFFFAOYSA-N,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,tox21_mmp,toxic
5HPP-33,LAKWINYVWJPHQW-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,tox21_mmp,toxic
ANTIMONY TRICHLORIDE,FAPDDOBMIUGHIN-UHFFFAOYSA-K,Cl[Sb](Cl)Cl,tox21_mmp,toxic
THIDIAZURON,HFCYZXMHUIHAQI-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1cnns1,tox21_mmp,toxic
BARBAN,MCOQHIWZJUDQIC-UHFFFAOYSA-N,O=C(Nc1cccc(Cl)c1)OCC#CCCl,tox21_mmp,toxic
3025-30-7,OPCRGEVPIBLWAY-QNRZBPGKSA-N,CCCCC/C=C\C=C\C(=O)OCC,tox21_mmp,toxic
2-PHENYLPHENOL,LLEMOWNGBBNAJR-UHFFFAOYSA-N,Oc1ccccc1-c1ccccc1,tox21_mmp,toxic
"1,4-DIAMINOANTHRAQUINONE",FBMQNRKSAWNXBT-UHFFFAOYSA-N,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,tox21_mmp,toxic
HEXACONAZOLE,STMIIPIFODONDC-UHFFFAOYSA-N,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,tox21_mmp,toxic
DIBENZOYLMETHANE,NZZIMKJIVMHWJC-UHFFFAOYSA-N,O=C(CC(=O)c1ccccc1)c1ccccc1,tox21_mmp,toxic
PRODIAMINE,RSVPPPHXAASNOL-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],tox21_mmp,toxic
CHLORPYRIFOS-METHYL,HRBKVYFZANMGRE-UHFFFAOYSA-N,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
"SODIUM 2,4,5-TRICHLOROPHENOLATE",KWFOMJTYKROHLX-UHFFFAOYSA-M,[Na+].[O-]c1cc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
TAU-FLUVALINATE,INISTDXBRIBGOC-XMMISQBUSA-N,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,tox21_mmp,toxic
INDOXACARB,VBCVPMMZEGZULK-NRFANRHFSA-N,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,tox21_mmp,toxic
DISPERSE YELLOW 64,DVBLPJWQXDCAKU-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,tox21_mmp,toxic
BENTAZONE,ZOMSMJKLGFBRBS-UHFFFAOYSA-N,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,tox21_mmp,toxic
DINOTERB,IIPZYDQGBIWLBU-UHFFFAOYSA-N,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,tox21_mmp,toxic
PROFENOFOS,QYMMJNLHFKGANY-UHFFFAOYSA-N,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,tox21_mmp,toxic
TRIPHENYLTIN HYDROXIDE,NRHFWOJROOQKBK-UHFFFAOYSA-N,O.c1ccc([Sn](c2ccccc2)c2ccccc2)cc1,tox21_mmp,toxic
1009-93-4,WGGNJZRNHUJNEM-UHFFFAOYSA-N,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,tox21_mmp,toxic
FLUSILAZOLE,FQKUGOMFVDPBIZ-UHFFFAOYSA-N,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,tox21_mmp,toxic
BENFLURALIN,SMDHCQAYESWHAE-UHFFFAOYSA-N,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
AM580,SZWKGOZKRMMLAJ-UHFFFAOYSA-N,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,tox21_mmp,toxic
113-48-4,WLLGXSLBOPFWQV-UHFFFAOYSA-N,CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,tox21_mmp,toxic
UNII-HVM3G4A01W,GCKZANITAMOIAR-XWVCPFKXSA-N,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,tox21_mmp,toxic
CYAZOFAMID,YXKMMRDKEKCERS-UHFFFAOYSA-N,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,tox21_mmp,toxic
DIFLUFENICAN,WYEHFWKAOXOVJD-UHFFFAOYSA-N,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,tox21_mmp,toxic
FLUOXASTROBIN,UFEODZBUAFNAEU-NLRVBDNBSA-N,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,tox21_mmp,toxic
QUINOXYFEN,WRPIRSINYZBGPK-UHFFFAOYSA-N,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,tox21_mmp,toxic
DINICONAZOLE,FBOUIAKEJMZPQG-AWNIVKPZSA-N,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,tox21_mmp,toxic
CHLORETHOXYFOS,XFDJMIHUAHSGKG-UHFFFAOYSA-N,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,tox21_mmp,toxic
FLUROXYPYR-MEPTYL,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,tox21_mmp,toxic
4574-04-3,CEYYIKYYFSTQRU-UHFFFAOYSA-M,CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],tox21_mmp,toxic
CHLOROTHYMOL,KFZXVMNBUMVKLN-UHFFFAOYSA-N,Cc1cc(O)c(C(C)C)cc1Cl,tox21_mmp,toxic
BROMOFENOXIM,XTFNPKDYCLFGPV-OMCISZLKSA-N,O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,tox21_mmp,toxic
FLUMETRALIN,PWNAWOCHVWERAR-UHFFFAOYSA-N,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
DICHLOFLUANID,WURGXGVFSMYFCG-UHFFFAOYSA-N,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,tox21_mmp,toxic
DICOFOL,UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,tox21_mmp,toxic
4-CHLOROPHENYL ISOCYANATE,ADAKRBAJFHTIEW-UHFFFAOYSA-N,O=C=Nc1ccc(Cl)cc1,tox21_mmp,toxic
BARIUM DICHLORIDE,WDIHJSXYQDMJHN-UHFFFAOYSA-L,[Ba+2].[Cl-].[Cl-],tox21_mmp,toxic
4-DODECYLPHENOL,KJWMCPYEODZESQ-UHFFFAOYSA-N,CCCCCCCCCCCCc1ccc(O)cc1,tox21_mmp,toxic
LANSOPRAZOLE,MJIHNNLFOKEZEW-UHFFFAOYSA-N,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,tox21_mmp,toxic
DIPHENYLAMINE,DMBHHRLKUKUOEG-UHFFFAOYSA-N,c1ccc(Nc2ccccc2)cc1,tox21_mmp,toxic
2-BROMOHEXADECANOIC ACID,DPRAYRYQQAXQPE-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(Br)C(=O)O,tox21_mmp,toxic
FENHEXAMID,VDLGAVXLJYLFDH-UHFFFAOYSA-N,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,tox21_mmp,toxic
"2,6-DI-TERT-BUTYL-4-METHOXYPHENOL",SLUKQUGVTITNSY-UHFFFAOYSA-N,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic
CHLORPYRIFOS OXON,OTMOUPHCTWPNSL-UHFFFAOYSA-N,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
21564-17-0,TUBQDCKAWGHZPF-UHFFFAOYSA-N,N#CSCSc1nc2ccccc2s1,tox21_mmp,toxic
ETHALFLURALIN,PTFJIKYUEPWBMS-UHFFFAOYSA-N,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
PYRIDABEN,DWFZBUWUXWZWKD-UHFFFAOYSA-N,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,tox21_mmp,toxic
FENAMIDONE,LMVPQMGRYSRMIW-KRWDZBQOSA-N,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,tox21_mmp,toxic
FORCHLORFENURON,GPXLRLUVLMHHIK-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,tox21_mmp,toxic
THIRAM,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,tox21_mmp,toxic
CHLOROPARAFFIN,ZPSFPNSXYWWGRF-UHFFFAOYSA-N,CCC(Cl)C(Cl)C(Cl)CC(Cl)C(Cl)C(C)Cl,tox21_mmp,toxic
IODOPROPYNYL BUTYLCARBAMATE,WYVVKGNFXHOCQV-UHFFFAOYSA-N,CCCCNC(=O)OCC#CI,tox21_mmp,toxic
PYRACLOSTROBIN,HZRSNVGNWUDEFX-UHFFFAOYSA-N,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,tox21_mmp,toxic
CHEMBL1894707,OYNVHVAEOLJJPV-UHFFFAOYSA-N,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,tox21_mmp,toxic
FAMOXADONE,PCCSBWNGDMYFCW-UHFFFAOYSA-N,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,tox21_mmp,toxic
"2,4-DICHLORO-3,5-DIMETHYLPHENOL",IYOLBFFHPZOQGW-UHFFFAOYSA-N,Cc1cc(O)c(Cl)c(C)c1Cl,tox21_mmp,toxic
TOLYLFLUANID,HYVWIQDYBVKITD-UHFFFAOYSA-N,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,tox21_mmp,toxic
4-CHLORO-2-CYCLOPENTYLPHENOL,LZUKCYHMVDGDBK-UHFFFAOYSA-N,Oc1ccc(Cl)cc1C1CCCC1,tox21_mmp,toxic
1155-74-4,HJNAJKBRYDFICV-UHFFFAOYSA-M,CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],tox21_mmp,toxic
148081-72-5,ATMNQRRJNBCQJO-UHFFFAOYSA-N,CCCCCCOc1cc(C)c(O)c(C)c1C,tox21_mmp,toxic
PYRIDATE,JTZCTMAVMHRNTR-UHFFFAOYSA-N,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,tox21_mmp,toxic
TERT-BUTYL 4-HYDROXYBENZOATE,WHWMOMRHHQLBQQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1ccc(O)cc1,tox21_mmp,toxic
COUMATETRALYL,ULSLJYXHZDTLQK-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,tox21_mmp,toxic
PENCYCURON,OGYFATSSENRIKG-UHFFFAOYSA-N,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,tox21_mmp,toxic
TONALIDE,DNRJTBAOUJJKDY-UHFFFAOYSA-N,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,tox21_mmp,toxic
PARINOL,NBNTWDUNCHRWMT-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,tox21_mmp,toxic
VALONE,PVWMAOPFDINGAY-UHFFFAOYSA-N,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,tox21_mmp,toxic
SALICYLANILIDE,WKEDVNSFRWHDNR-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1ccccc1O,tox21_mmp,toxic
DIPHENYLMERCURY,HWMTUNCVVYPZHZ-UHFFFAOYSA-N,c1ccc([Hg]c2ccccc2)cc1,tox21_mmp,toxic
METHFUROXAM,ZWJNEYVWPYIKMB-UHFFFAOYSA-N,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,tox21_mmp,toxic
"3,5-DIETHYL-1-PHENYL-2-PROPYL-1,2-DIHYDROPYRIDINE",IAAASXBHFUJLHW-UHFFFAOYSA-N,CCCC1C(CC)=CC(CC)=CN1c1ccccc1,tox21_mmp,toxic
TOLCLOFOS-METHYL,OBZIQQJJIKNWNO-UHFFFAOYSA-N,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,tox21_mmp,toxic
FLUORODIFEN,HHMCAJWVGYGUEF-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,tox21_mmp,toxic
INDOLE-3-PYRUVIC ACID,RSTKLPZEZYGQPY-UHFFFAOYSA-N,O=C(O)C(=O)Cc1c[nH]c2ccccc12,tox21_mmp,toxic
139-07-1,JBIROUFYLSSYDX-UHFFFAOYSA-M,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],tox21_mmp,toxic
"2,4-DIISOPROPYLPHENOL",KEUMBYCOWGLRBQ-UHFFFAOYSA-N,CC(C)c1ccc(O)c(C(C)C)c1,tox21_mmp,toxic
