chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
CHEMBL3185472,BIWJNBZANLAXMG-PXXYCUNPSA-N,ClC1=C(Cl)[C@@]2(Cl)[C@@H]3[C@@H](Cl)C(Cl)C[C@@H]3C1(Cl)C2(Cl)Cl,tox21_mmp,toxic
CHLOROBENZILATE,RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic
ENDRIN,DFBKLUNHFCTMDC-GKRDHZSOSA-N,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,tox21_mmp,toxic
1-HYDROXYPYRENE,BIJNHUAPTJVVNQ-UHFFFAOYSA-N,Oc1ccc2ccc3cccc4ccc1c2c34,tox21_mmp,toxic
PHENANTHREN-9-OL,DZKIUEHLEXLYKM-UHFFFAOYSA-N,Oc1cc2ccccc2c2ccccc12,tox21_mmp,toxic
CHEBI:34786,ZXFXBSWRVIQKOD-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,tox21_mmp,toxic
3-HYDROXYFLUORENE,PVUBSZGNXLNTLX-UHFFFAOYSA-N,Oc1ccc2c(c1)-c1ccccc1C2,tox21_mmp,toxic
"PHENOL, 4,4'-SULFONYLBIS[2-(2-PROPENYL)-",MTMKZABGIQJAEX-UHFFFAOYSA-N,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,tox21_mmp,toxic
5HPP-33,LAKWINYVWJPHQW-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,tox21_mmp,toxic
ANTIMONY TRICHLORIDE,FAPDDOBMIUGHIN-UHFFFAOYSA-K,Cl[Sb](Cl)Cl,tox21_mmp,toxic
THIDIAZURON,HFCYZXMHUIHAQI-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1cnns1,tox21_mmp,toxic
BARBAN,MCOQHIWZJUDQIC-UHFFFAOYSA-N,O=C(Nc1cccc(Cl)c1)OCC#CCCl,tox21_mmp,toxic
3025-30-7,OPCRGEVPIBLWAY-QNRZBPGKSA-N,CCCCC/C=C\C=C\C(=O)OCC,tox21_mmp,toxic
2-PHENYLPHENOL,LLEMOWNGBBNAJR-UHFFFAOYSA-N,Oc1ccccc1-c1ccccc1,tox21_mmp,toxic
"1,4-DIAMINOANTHRAQUINONE",FBMQNRKSAWNXBT-UHFFFAOYSA-N,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,tox21_mmp,toxic
HEXACONAZOLE,STMIIPIFODONDC-UHFFFAOYSA-N,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,tox21_mmp,toxic
DIBENZOYLMETHANE,NZZIMKJIVMHWJC-UHFFFAOYSA-N,O=C(CC(=O)c1ccccc1)c1ccccc1,tox21_mmp,toxic
PRODIAMINE,RSVPPPHXAASNOL-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],tox21_mmp,toxic
CHLORPYRIFOS-METHYL,HRBKVYFZANMGRE-UHFFFAOYSA-N,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
"SODIUM 2,4,5-TRICHLOROPHENOLATE",KWFOMJTYKROHLX-UHFFFAOYSA-M,[Na+].[O-]c1cc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
TAU-FLUVALINATE,INISTDXBRIBGOC-XMMISQBUSA-N,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,tox21_mmp,toxic
INDOXACARB,VBCVPMMZEGZULK-NRFANRHFSA-N,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,tox21_mmp,toxic
DISPERSE YELLOW 64,DVBLPJWQXDCAKU-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,tox21_mmp,toxic
BENTAZONE,ZOMSMJKLGFBRBS-UHFFFAOYSA-N,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,tox21_mmp,toxic
DINOTERB,IIPZYDQGBIWLBU-UHFFFAOYSA-N,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,tox21_mmp,toxic
PROFENOFOS,QYMMJNLHFKGANY-UHFFFAOYSA-N,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,tox21_mmp,toxic
TRIPHENYLTIN HYDROXIDE,NRHFWOJROOQKBK-UHFFFAOYSA-N,O.c1ccc([Sn](c2ccccc2)c2ccccc2)cc1,tox21_mmp,toxic
1009-93-4,WGGNJZRNHUJNEM-UHFFFAOYSA-N,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,tox21_mmp,toxic
FLUSILAZOLE,FQKUGOMFVDPBIZ-UHFFFAOYSA-N,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,tox21_mmp,toxic
BENFLURALIN,SMDHCQAYESWHAE-UHFFFAOYSA-N,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
AM580,SZWKGOZKRMMLAJ-UHFFFAOYSA-N,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,tox21_mmp,toxic
113-48-4,WLLGXSLBOPFWQV-UHFFFAOYSA-N,CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,tox21_mmp,toxic
UNII-HVM3G4A01W,GCKZANITAMOIAR-XWVCPFKXSA-N,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,tox21_mmp,toxic
CYAZOFAMID,YXKMMRDKEKCERS-UHFFFAOYSA-N,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,tox21_mmp,toxic
DIFLUFENICAN,WYEHFWKAOXOVJD-UHFFFAOYSA-N,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,tox21_mmp,toxic
FLUOXASTROBIN,UFEODZBUAFNAEU-NLRVBDNBSA-N,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,tox21_mmp,toxic
QUINOXYFEN,WRPIRSINYZBGPK-UHFFFAOYSA-N,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,tox21_mmp,toxic
DINICONAZOLE,FBOUIAKEJMZPQG-AWNIVKPZSA-N,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,tox21_mmp,toxic
CHLORETHOXYFOS,XFDJMIHUAHSGKG-UHFFFAOYSA-N,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,tox21_mmp,toxic
FLUROXYPYR-MEPTYL,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,tox21_mmp,toxic
4574-04-3,CEYYIKYYFSTQRU-UHFFFAOYSA-M,CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],tox21_mmp,toxic
CHLOROTHYMOL,KFZXVMNBUMVKLN-UHFFFAOYSA-N,Cc1cc(O)c(C(C)C)cc1Cl,tox21_mmp,toxic
BROMOFENOXIM,XTFNPKDYCLFGPV-OMCISZLKSA-N,O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,tox21_mmp,toxic
FLUMETRALIN,PWNAWOCHVWERAR-UHFFFAOYSA-N,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
DICHLOFLUANID,WURGXGVFSMYFCG-UHFFFAOYSA-N,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,tox21_mmp,toxic
DICOFOL,UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,tox21_mmp,toxic
4-CHLOROPHENYL ISOCYANATE,ADAKRBAJFHTIEW-UHFFFAOYSA-N,O=C=Nc1ccc(Cl)cc1,tox21_mmp,toxic
BARIUM DICHLORIDE,WDIHJSXYQDMJHN-UHFFFAOYSA-L,[Ba+2].[Cl-].[Cl-],tox21_mmp,toxic
4-DODECYLPHENOL,KJWMCPYEODZESQ-UHFFFAOYSA-N,CCCCCCCCCCCCc1ccc(O)cc1,tox21_mmp,toxic
LANSOPRAZOLE,MJIHNNLFOKEZEW-UHFFFAOYSA-N,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,tox21_mmp,toxic
DIPHENYLAMINE,DMBHHRLKUKUOEG-UHFFFAOYSA-N,c1ccc(Nc2ccccc2)cc1,tox21_mmp,toxic
2-BROMOHEXADECANOIC ACID,DPRAYRYQQAXQPE-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(Br)C(=O)O,tox21_mmp,toxic
FENHEXAMID,VDLGAVXLJYLFDH-UHFFFAOYSA-N,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,tox21_mmp,toxic
"2,6-DI-TERT-BUTYL-4-METHOXYPHENOL",SLUKQUGVTITNSY-UHFFFAOYSA-N,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic
CHLORPYRIFOS OXON,OTMOUPHCTWPNSL-UHFFFAOYSA-N,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
21564-17-0,TUBQDCKAWGHZPF-UHFFFAOYSA-N,N#CSCSc1nc2ccccc2s1,tox21_mmp,toxic
ETHALFLURALIN,PTFJIKYUEPWBMS-UHFFFAOYSA-N,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
PYRIDABEN,DWFZBUWUXWZWKD-UHFFFAOYSA-N,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,tox21_mmp,toxic
FENAMIDONE,LMVPQMGRYSRMIW-KRWDZBQOSA-N,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,tox21_mmp,toxic
FORCHLORFENURON,GPXLRLUVLMHHIK-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,tox21_mmp,toxic
THIRAM,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,tox21_mmp,toxic
CHLOROPARAFFIN,ZPSFPNSXYWWGRF-UHFFFAOYSA-N,CCC(Cl)C(Cl)C(Cl)CC(Cl)C(Cl)C(C)Cl,tox21_mmp,toxic
IODOPROPYNYL BUTYLCARBAMATE,WYVVKGNFXHOCQV-UHFFFAOYSA-N,CCCCNC(=O)OCC#CI,tox21_mmp,toxic
PYRACLOSTROBIN,HZRSNVGNWUDEFX-UHFFFAOYSA-N,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,tox21_mmp,toxic
CHEMBL1894707,OYNVHVAEOLJJPV-UHFFFAOYSA-N,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,tox21_mmp,toxic
FAMOXADONE,PCCSBWNGDMYFCW-UHFFFAOYSA-N,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,tox21_mmp,toxic
"2,4-DICHLORO-3,5-DIMETHYLPHENOL",IYOLBFFHPZOQGW-UHFFFAOYSA-N,Cc1cc(O)c(Cl)c(C)c1Cl,tox21_mmp,toxic
TOLYLFLUANID,HYVWIQDYBVKITD-UHFFFAOYSA-N,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,tox21_mmp,toxic
4-CHLORO-2-CYCLOPENTYLPHENOL,LZUKCYHMVDGDBK-UHFFFAOYSA-N,Oc1ccc(Cl)cc1C1CCCC1,tox21_mmp,toxic
1155-74-4,HJNAJKBRYDFICV-UHFFFAOYSA-M,CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],tox21_mmp,toxic
148081-72-5,ATMNQRRJNBCQJO-UHFFFAOYSA-N,CCCCCCOc1cc(C)c(O)c(C)c1C,tox21_mmp,toxic
PYRIDATE,JTZCTMAVMHRNTR-UHFFFAOYSA-N,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,tox21_mmp,toxic
TERT-BUTYL 4-HYDROXYBENZOATE,WHWMOMRHHQLBQQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1ccc(O)cc1,tox21_mmp,toxic
COUMATETRALYL,ULSLJYXHZDTLQK-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,tox21_mmp,toxic
PENCYCURON,OGYFATSSENRIKG-UHFFFAOYSA-N,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,tox21_mmp,toxic
TONALIDE,DNRJTBAOUJJKDY-UHFFFAOYSA-N,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,tox21_mmp,toxic
PARINOL,NBNTWDUNCHRWMT-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,tox21_mmp,toxic
VALONE,PVWMAOPFDINGAY-UHFFFAOYSA-N,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,tox21_mmp,toxic
SALICYLANILIDE,WKEDVNSFRWHDNR-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1ccccc1O,tox21_mmp,toxic
DIPHENYLMERCURY,HWMTUNCVVYPZHZ-UHFFFAOYSA-N,c1ccc([Hg]c2ccccc2)cc1,tox21_mmp,toxic
METHFUROXAM,ZWJNEYVWPYIKMB-UHFFFAOYSA-N,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,tox21_mmp,toxic
"3,5-DIETHYL-1-PHENYL-2-PROPYL-1,2-DIHYDROPYRIDINE",IAAASXBHFUJLHW-UHFFFAOYSA-N,CCCC1C(CC)=CC(CC)=CN1c1ccccc1,tox21_mmp,toxic
TOLCLOFOS-METHYL,OBZIQQJJIKNWNO-UHFFFAOYSA-N,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,tox21_mmp,toxic
FLUORODIFEN,HHMCAJWVGYGUEF-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,tox21_mmp,toxic
INDOLE-3-PYRUVIC ACID,RSTKLPZEZYGQPY-UHFFFAOYSA-N,O=C(O)C(=O)Cc1c[nH]c2ccccc12,tox21_mmp,toxic
139-07-1,JBIROUFYLSSYDX-UHFFFAOYSA-M,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],tox21_mmp,toxic
"2,4-DIISOPROPYLPHENOL",KEUMBYCOWGLRBQ-UHFFFAOYSA-N,CC(C)c1ccc(O)c(C(C)C)c1,tox21_mmp,toxic
NEROLIDOL,FQTLCLSUCSAZDY-UHFFFAOYSA-N,C=CC(C)(O)CCC=C(C)CCC=C(C)C,tox21_mmp,toxic
6152-33-6,SEVSIOOUCUTMMP-UHFFFAOYSA-M,O.O.O.O.[Na+].[O-]c1ccccc1-c1ccccc1,tox21_mmp,toxic
TRIETHOXY(ISOBUTYL)SILANE,ALVYUZIFSCKIFP-UHFFFAOYSA-N,CCO[Si](CC(C)C)(OCC)OCC,tox21_mmp,toxic
TRIETHYLTIN BROMIDE,KQPIFPBKXYBDGV-UHFFFAOYSA-M,CC[Sn](Br)(CC)CC,tox21_mmp,toxic
"N-(4-METHYLPENTAN-2-YL)-N-PHENYLBENZENE-1,4-DIAMINE",KZTCAXCBXSIQSS-UHFFFAOYSA-N,CC(C)CC(C)N(c1ccccc1)c1ccc(N)cc1,tox21_mmp,toxic
SIDURON,JXVIIQLNUPXOII-UHFFFAOYSA-N,CC1CCCCC1NC(=O)Nc1ccccc1,tox21_mmp,toxic
CHEMBL3186986,QBYJBZPUGVGKQQ-WVWMLWNASA-N,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,tox21_mmp,toxic
CHLORFENETHOL,URYAFVKLYSEINW-UHFFFAOYSA-N,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic
"2,4-DINITROPHENYL THIOCYANATE",XQDQRCRASHAZBA-UHFFFAOYSA-N,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],tox21_mmp,toxic
135-65-9,YZJSKRBKHCLMQC-UHFFFAOYSA-N,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,tox21_mmp,toxic
2-CHLORO-4-BIPHENYLOL,MXORDJXBRHNWBE-UHFFFAOYSA-N,Oc1ccc(-c2ccccc2)c(Cl)c1,tox21_mmp,toxic
UOP-688,JQTYAZKTBXWQOM-UHFFFAOYSA-N,CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,tox21_mmp,toxic
2492-26-4,VLDHWMAJBNWALQ-UHFFFAOYSA-M,[Na+].[S-]c1nc2ccccc2s1,tox21_mmp,toxic
"4,6-DI-TERT-BUTYL-M-CRESOL",WYSSJDOPILWQDC-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,tox21_mmp,toxic
PURPURIN,BBNQQADTFFCFGB-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,tox21_mmp,toxic
6264-66-0,MPKIJEUTPZPJFP-UHFFFAOYSA-N,Nc1ccc(Oc2ccc(N)c(N)c2)cc1,tox21_mmp,toxic
BASIC BLUE 7,ROVRRJSRRSGUOL-UHFFFAOYSA-N,CC[NH+]=C1C=CC(=C(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccccc21.[Cl-],tox21_mmp,toxic
CELESTOLIDE,IKTHMQYJOWTSJO-UHFFFAOYSA-N,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,tox21_mmp,toxic
WARFARIN SODIUM,KYITYFHKDODNCQ-UHFFFAOYSA-M,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],tox21_mmp,toxic
4-HEPTYLPHENOL,KNDDEFBFJLKPFE-UHFFFAOYSA-N,CCCCCCCc1ccc(O)cc1,tox21_mmp,toxic
"3,5,6-TRICHLORO-2-PYRIDINOL",WCYYAQFQZQEUEN-UHFFFAOYSA-N,O=c1[nH]c(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
3-ISOPROPYLPHENOL,VLJSLTNSFSOYQR-UHFFFAOYSA-N,CC(C)c1cccc(O)c1,tox21_mmp,toxic
CHLOROPHACINONE,UDHXJZHVNHGCEC-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,tox21_mmp,toxic
PROFLURALIN,ITVQAKZNYJEWKS-UHFFFAOYSA-N,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic
CHLORFLUAZURON,UISUNVFOGSJSKD-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,tox21_mmp,toxic
CHLORFENAPYR,CWFOCCVIPCEQCK-UHFFFAOYSA-N,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,tox21_mmp,toxic
ENDOSULFAN I,RDYMFSUJUZBWLH-AZVNHNRSSA-N,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,tox21_mmp,toxic
"1,8-NAPHTHALIMIDE",XJHABGPPCLHLLV-UHFFFAOYSA-N,O=C1NC(=O)c2cccc3cccc1c23,tox21_mmp,toxic
3-METHYLDIPHENYLAMINE,TWPMMLHBHPYSMT-UHFFFAOYSA-N,Cc1cccc(Nc2ccccc2)c1,tox21_mmp,toxic
BARIUM 2-ETHYLHEXANOATE,VJFFDDQGMMQGTQ-UHFFFAOYSA-L,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ba+2],tox21_mmp,toxic
TETRAIODOETHYLENE,ZGQURDGVBSSDNF-UHFFFAOYSA-N,IC(I)=C(I)I,tox21_mmp,toxic
"4-AMINO-2,6-DICHLOROPHENOL",KGEXISHTCZHGFT-UHFFFAOYSA-N,Nc1cc(Cl)c(O)c(Cl)c1,tox21_mmp,toxic
4707-47-5,UUQHKWMIDYRWHH-UHFFFAOYSA-N,COC(=O)c1c(C)cc(O)c(C)c1O,tox21_mmp,toxic
SILUX,AMFGWXWBFGVCKG-UHFFFAOYSA-N,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,tox21_mmp,toxic
3-TERT-BUTYLPHENOL,CYEKUDPFXBLGHH-UHFFFAOYSA-N,CC(C)(C)c1cccc(O)c1,tox21_mmp,toxic
2-ETHYLANTHRAQUINONE,SJEBAWHUJDUKQK-UHFFFAOYSA-N,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,tox21_mmp,toxic
4-(3-PHENYLPROPYL)PYRIDINE,AQIIVEISJBBUCR-UHFFFAOYSA-N,c1ccc(CCCc2ccncc2)cc1,tox21_mmp,toxic
4162-45-2,RVHUMFJSCJBNGS-UHFFFAOYSA-N,CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1,tox21_mmp,toxic
26049-71-8,AKZHPJMVGQRYGX-UHFFFAOYSA-N,NNc1nc(-c2ccc(N)cc2)cs1,tox21_mmp,toxic
"2,6-DI-TERT-BUTYL-4-NITROPHENOL",FCGKUUOTWLWJHE-UHFFFAOYSA-N,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,tox21_mmp,toxic
2-HYDRAZINO-4-(4-NITROPHENYL)THIAZOLE,ZOJPXCPZDSRIKP-UHFFFAOYSA-N,NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,tox21_mmp,toxic
79-74-3,CZNRFEXEPBITDS-UHFFFAOYSA-N,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,tox21_mmp,toxic
SILWET L77,HBEMYXWYRXKRQI-UHFFFAOYSA-N,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,tox21_mmp,toxic
ISOBORNYL CYCLOHEXANOL,BWVZAZPLUTUBKD-UHFFFAOYSA-N,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,tox21_mmp,toxic
TRIBUTYLTIN ACRYLATE,YSUXTNDMKYYZPR-UHFFFAOYSA-M,C=CC(=O)[O-].CCCC[Sn+](CCCC)CCCC,tox21_mmp,toxic
FENBENDAZOLE,HDDSHPAODJUKPD-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,tox21_mmp,toxic
FORMONONETIN,HKQYGTCOTHHOMP-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,tox21_mmp,toxic
DESMEDIPHAM,WZJZMXBKUWKXTQ-UHFFFAOYSA-N,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,tox21_mmp,toxic
BROMOCYCLEN,DAASOABUJRMZAD-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,tox21_mmp,toxic
COUMACHLOR,DEKWZWCFHUABHE-UHFFFAOYSA-N,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,tox21_mmp,toxic
DISPERSE BLUE 27,VOCYGZAHYQXJOF-UHFFFAOYSA-N,O=C1c2c(O)ccc(Nc3ccc(CCO)cc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,tox21_mmp,toxic
CHLOROXURON,IVUXTESCPZUGJC-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,tox21_mmp,toxic
CHLOROPROPYLATE,AXGUBXVWZBFQGA-UHFFFAOYSA-N,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic
BROMOFOS,NYQDCVLCJXRDSK-UHFFFAOYSA-N,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,tox21_mmp,toxic
TETRABROMOPHENOLPHTHALEIN ETHYL ESTER,SQFXATUXPUCFFO-UHFFFAOYSA-N,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,tox21_mmp,toxic
2-(1-METHYLBUTYL)PHENOL,ROMXEVFSCNLHAB-UHFFFAOYSA-N,CCCC(C)c1ccccc1O,tox21_mmp,toxic
41532-84-7,WJZSZXCWMATYFX-UHFFFAOYSA-N,CC1=Nc2ccc3ccccc3c2C1(C)C,tox21_mmp,toxic
4-HYDROXYDIPHENYLAMINE,JTTMYKSFKOOQLP-UHFFFAOYSA-N,Oc1ccc(Nc2ccccc2)cc1,tox21_mmp,toxic
QUINIZARIN,GUEIZVNYDFNHJU-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,tox21_mmp,toxic
2-METHYLANTHRAQUINONE,NJWGQARXZDRHCD-UHFFFAOYSA-N,Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,tox21_mmp,toxic
555-60-2,UGTJLJZQQFGTJD-UHFFFAOYSA-N,N#CC(C#N)=NNc1cccc(Cl)c1,tox21_mmp,toxic
"3,3',4',5-TETRACHLOROSALICYLANILIDE",SJQBHPJLLIJASD-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,tox21_mmp,toxic
"2,6-DI-SEC-BUTYLPHENOL",FHTGJZOULSYEOB-UHFFFAOYSA-N,CCC(C)c1cccc(C(C)CC)c1O,tox21_mmp,toxic
LEUCOMALACHITE GREEN,WZKXBGJNNCGHIC-UHFFFAOYSA-N,CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1,tox21_mmp,toxic
"3,3'-DIAMINOBENZIDINE",HSTOKWSFWGCZMH-UHFFFAOYSA-N,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,tox21_mmp,toxic
NORDIHYDROGUAIARETIC ACID,HCZKYJDFEPMADG-UHFFFAOYSA-N,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,tox21_mmp,toxic
4-PHENOXYPHENOL,ZSBDGXGICLIJGD-UHFFFAOYSA-N,Oc1ccc(Oc2ccccc2)cc1,tox21_mmp,toxic
