chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic,MW,LogP,Crippen MR,NHD,NHA,TPSA,HA Count
CHLORO(METHYL)DIPHENYLSILANE,OJZNZOXALZKPEA-UHFFFAOYSA-N,C[Si](Cl)(c1ccccc1)c1ccccc1,tox21_mmp,toxic,232.78600000000003,2.6149000000000004,69.62300000000003,0,0,0.0,15
METHYLTRIACETOXYSILANE,TVJPBVNWVPUZBM-UHFFFAOYSA-N,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,tox21_mmp,toxic,220.25299999999996,0.24439999999999973,46.916000000000025,0,6,78.9,14
"2,2',4'-TRICHLOROACETOPHENONE",VYWPPRLJNVHPEU-UHFFFAOYSA-N,O=C(CCl)c1ccc(Cl)cc1Cl,tox21_mmp,toxic,223.486,3.414900000000001,51.51250000000002,0,1,17.07,12
"3,4-DICHLOROPHENOL",WDNBURPWRNALGP-UHFFFAOYSA-N,Oc1ccc(Cl)c(Cl)c1,tox21_mmp,toxic,163.00300000000001,2.6990000000000007,38.12680000000001,1,1,20.23,9
LINDANE,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,tox21_mmp,toxic,290.832,3.644400000000001,57.846000000000025,0,0,0.0,12
3-(TRIFLUOROMETHYL)PHENYL ISOCYANATE,SXJYSIBLFGQAND-UHFFFAOYSA-N,O=C=Nc1cccc(C(F)(F)F)c1,tox21_mmp,toxic,187.11999999999995,2.6727000000000007,39.22550000000001,0,2,29.43,13
1-METHYL-3-N-OCTYLIMIDAZOLIUM TETRAFLUOROBORATE,GXZCAMSPWNHTAE-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,tox21_mmp,toxic,282.134,3.973100000000004,69.17000000000003,0,1,8.809999999999999,19
258864-54-9,JCQGIZYNVAZYOH-UHFFFAOYSA-M,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],tox21_mmp,toxic,519.3230000000005,9.450000000000001,159.8919999999997,0,0,0.0,34
NINHYDRIN,FEMOMIGRRWSMCU-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1(O)O,tox21_mmp,toxic,178.14299999999997,-0.2535,42.271600000000014,2,4,74.60000000000001,13
1-METHYL-3-N-OCTYLIMIDAZOLIUM TRIFLUOROMETHANESULFONATE,BCVMAYRUJBXMAP-UHFFFAOYSA-M,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,tox21_mmp,toxic,344.39900000000006,2.7245000000000017,74.73620000000004,0,4,66.01,22
"4,4'-DIAMINOBENZANILIDE",XPAQFJJCWGSXGJ-UHFFFAOYSA-N,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1,tox21_mmp,toxic,227.26700000000002,2.1033,69.66200000000002,3,3,81.14,17
81-55-0,GJCHQJDEYFYWER-UHFFFAOYSA-N,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,tox21_mmp,toxic,330.208,1.6896,76.3874,2,8,160.88,24
4-NITROPHENETOLE,NWPKEYHUZKMWKJ-UHFFFAOYSA-N,CCOc1ccc([N+](=O)[O-])cc1,tox21_mmp,toxic,167.164,1.9935,44.26540000000002,0,3,52.370000000000005,12
541-69-5,SVTOYMIYCMHPIV-UHFFFAOYSA-N,Cl.Cl.Nc1cccc(N)c1,tox21_mmp,toxic,181.066,1.6946,49.76280000000001,2,2,52.04,10
4-METHOXY-3-NITRO-N-PHENYLBENZAMIDE,YKOCPBMVMBUTAX-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],tox21_mmp,toxic,272.26000000000005,2.8557000000000015,74.04360000000001,1,4,81.47,20
"2,6-DINITRO-P-CRESOL",HOYRZHJJAHRMLL-UHFFFAOYSA-N,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,tox21_mmp,toxic,198.134,1.5170199999999998,46.152600000000014,1,5,106.51000000000002,14
85-60-9,PFANXOISJYKQRP-UHFFFAOYSA-N,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,tox21_mmp,toxic,382.5880000000002,7.241640000000008,119.83860000000007,2,2,40.46,28
374683-44-0,WCKLETBLOAOZDE-UHFFFAOYSA-N,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,tox21_mmp,toxic,628.8320000000008,15.82839999999996,173.45999999999955,0,0,0.0,40
1-METHYL-3-N-OCTYLIMIDAZOLIUM HEXAFLUOROPHOSPHATE,GRCIJNHHTXBJAK-UHFFFAOYSA-N,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,tox21_mmp,toxic,340.292,6.055500000000005,72.55200000000004,0,1,8.809999999999999,21
6088-51-3,AHXGXXJEEHFHDK-UHFFFAOYSA-N,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,tox21_mmp,toxic,350.46400000000006,6.203600000000004,102.93960000000001,2,4,40.46,24
CYANOX 1790,XYXJKPCGSGVSBO-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,tox21_mmp,toxic,699.9330000000002,7.176420000000011,205.37039999999934,3,9,126.69000000000003,51
4-CHLORO-2-NITROANILINE,PBGKNXWGYQPUJK-UHFFFAOYSA-N,Nc1ccc(Cl)cc1[N+](=O)[O-],tox21_mmp,toxic,172.571,1.8304,42.518800000000006,1,3,69.16,11
TRIHEXYLTETRADECYLPHOSPHONIUM BROMIDE,RJELOMHXBLDMDB-UHFFFAOYSA-M,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tox21_mmp,toxic,563.7740000000006,9.450000000000001,159.8919999999997,0,0,0.0,34
2-ACETAMIDOFLUORENE,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,tox21_mmp,toxic,223.27499999999998,3.2162000000000015,68.98770000000003,1,1,29.1,17
2104-09-8,RIKJWJIWXCUKQV-UHFFFAOYSA-N,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,tox21_mmp,toxic,221.24099999999999,2.3005000000000004,58.61680000000002,1,5,82.05,15
CRYSTAL VIOLET LACTONE,IPAJDLMMTVZVPP-UHFFFAOYSA-N,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,tox21_mmp,toxic,415.53700000000015,4.346900000000004,127.60450000000004,0,5,36.02,31
DINEX,QJYHUJAGJUHXJN-UHFFFAOYSA-N,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,tox21_mmp,toxic,266.25299999999993,3.256300000000002,67.24160000000002,1,5,106.51000000000002,19
"5,7-DIHYDROXY-4-METHYLCOUMARIN",QNVWGEJMXOQQPM-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(O)cc(O)c12,tox21_mmp,toxic,192.17,1.51262,50.55060000000002,2,4,70.67,14
93-05-0,QNGVNLMMEQUVQK-UHFFFAOYSA-N,CCN(CC)c1ccc(N)cc1,tox21_mmp,toxic,164.25199999999998,2.115,54.415400000000034,1,2,29.259999999999998,12
"2,3,4,4'-TETRAHYDROXYBENZOPHENONE",ZRDYULMDEGRWRC-UHFFFAOYSA-N,O=C(c1ccc(O)cc1)c1ccc(O)c(O)c1O,tox21_mmp,toxic,246.218,1.7400000000000007,62.975700000000025,4,5,97.99000000000001,18
N-TERT-BUTYL-2-BENZOTHIAZOLESULFENAMIDE,IUJLOAKJZQBENM-UHFFFAOYSA-N,CC(C)(C)NSc1nc2ccccc2s1,tox21_mmp,toxic,238.38100000000003,3.6915000000000022,68.36570000000003,1,4,24.92,15
34176-52-8,VTOUNUQLXMNNMQ-UHFFFAOYSA-N,NNc1nc(-c2ccccc2)cs1,tox21_mmp,toxic,191.259,2.0957,55.36010000000002,2,4,50.94,13
DIBROMONITROMETHANE,GQEVYCCMYUNRHJ-UHFFFAOYSA-N,O=[N+]([O-])C(Br)Br,tox21_mmp,toxic,218.832,1.3365,28.6364,0,2,43.14,6
2493-84-7,IALWCYFULVHLEC-UHFFFAOYSA-N,CCCCCCCCOc1ccc(C(=O)O)cc1,tox21_mmp,toxic,250.33800000000002,4.124100000000003,72.27230000000004,1,2,46.53,18
METOL,ZVNPWFOVUDMGRP-UHFFFAOYSA-N,CNc1ccc(O)cc1.CNc1ccc(O)cc1.O=S(=O)(O)O,tox21_mmp,toxic,344.38900000000007,2.2149999999999994,89.48440000000005,6,6,139.12,23
OCTYL 4-HYDROXYBENZOATE,RIKCMEDSBFQFAL-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccc(O)cc1,tox21_mmp,toxic,250.33800000000002,3.909500000000003,71.76530000000004,1,3,46.53,18
"2,3-DICHLOROPHENOL",UMPSXRYVXUPCOS-UHFFFAOYSA-N,Oc1cccc(Cl)c1Cl,tox21_mmp,toxic,163.003,2.699,38.12680000000001,1,1,20.23,9
"2,3,5,6-TETRACHLOROPHENOL",KEWNKZNZRIAIAK-UHFFFAOYSA-N,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,tox21_mmp,toxic,231.893,4.0058,48.14680000000001,1,1,20.23,11
SCHEMBL1942300,GQLUAQZLAZUHEL-NKMZKCBCSA-N,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,tox21_mmp,toxic,616.7920000000005,3.4071000000000016,156.63119999999984,4,9,130.37,44
"3,5-DICHLOROPHENOL",VPOMSPZBQMDLTM-UHFFFAOYSA-N,Oc1cc(Cl)cc(Cl)c1,tox21_mmp,toxic,163.003,2.699,38.12680000000001,1,1,20.23,9
2-AMINOPHENOL,CDAWCLOXVUBKRW-UHFFFAOYSA-N,Nc1ccccc1O,tox21_mmp,toxic,109.12799999999999,0.9743999999999999,32.5192,2,2,46.25,8
3BETA-ACETOXYANDROST-5-EN-17-ONE,NCMZQTLCXHGLOK-ZKHIMWLXSA-N,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,tox21_mmp,toxic,330.46800000000013,4.450000000000005,92.26400000000005,0,3,43.370000000000005,24
"1,2-DIBROMO-4-(1,2-DIBROMOETHYL)CYCLOHEXANE",PQRRSJBLKOPVJV-UHFFFAOYSA-N,BrCC(Br)C1CCC(Br)C(Br)C1,tox21_mmp,toxic,427.8,4.471900000000002,69.28000000000003,0,0,0.0,12
"4,4'-THIODIPHENOL",VWGKEVWFBOUAND-UHFFFAOYSA-N,Oc1ccc(Sc2ccc(O)cc2)cc1,tox21_mmp,toxic,218.27700000000004,3.2490000000000014,60.33660000000003,2,3,40.46,15
615-28-1,RIIWUGSYXOBDMC-UHFFFAOYSA-N,Cl.Cl.Nc1ccccc1N,tox21_mmp,toxic,181.066,1.6945999999999999,49.76280000000001,2,2,52.04,10
STANOLONE,NVKAWKQGWWIWPM-ABEVXSGRSA-N,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,tox21_mmp,toxic,290.44700000000006,3.959100000000003,82.74080000000005,1,2,37.3,21
PENTAERYTHRITOL TETRABENZOATE,MINJAOUGXYRTEI-UHFFFAOYSA-N,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,tox21_mmp,toxic,552.5790000000003,5.400800000000006,149.3309999999997,0,8,105.20000000000002,41
DTXSID9025538,IFEFZCPXSZSSQI-UHFFFAOYSA-N,O.S=C1NC=NC2N=CNC12,tox21_mmp,toxic,172.21300000000002,-1.5532,47.04320000000001,2,4,80.28,11
4-BENZYLPHENOL,HJSPWKGEPDZNLK-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2)cc1,tox21_mmp,toxic,184.23800000000003,2.9830000000000005,57.35480000000003,1,1,20.23,14
"9,12,15-OCTADECATRIENOIC ACID ETHYL ESTER",JYYFMIOPGOFNPK-XSHSMGBESA-N,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,tox21_mmp,toxic,306.49,6.1390000000000065,95.89700000000006,0,2,26.3,22
843-55-0,SDDLEVPIDBLVHC-UHFFFAOYSA-N,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,tox21_mmp,toxic,268.35599999999994,4.3480000000000025,80.07860000000005,2,2,40.46,20
"4,4'-THIOBIS(6-TERT-BUTYL-M-CRESOL)",HXIQYSLFEXIOAV-UHFFFAOYSA-N,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,tox21_mmp,toxic,358.54700000000014,6.4608400000000055,107.21060000000006,2,3,40.46,25
TETRAOCTYLAMMONIUM BROMIDE,QBVXKDJEZKEASM-UHFFFAOYSA-M,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],tox21_mmp,toxic,546.8070000000005,8.249200000000007,153.2323999999998,0,0,0.0,34
"4-SEC-BUTYL-2,6-DI-TERT-BUTYLPHENOL",BFZOTKYPSZSDEV-UHFFFAOYSA-N,CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic,262.43699999999995,5.500700000000006,84.21280000000006,1,1,20.23,19
BROMOXYNIL OCTANOATE,DQKWXTIYGWPGOO-UHFFFAOYSA-N,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,tox21_mmp,toxic,403.11400000000003,5.349180000000004,85.56800000000004,0,3,50.09,20
13-CIS-RETINAL,NCYCYZXNIZJOKI-HWCYFHEPSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,tox21_mmp,toxic,284.44300000000004,5.716900000000006,92.19000000000004,0,1,17.07,21
"2,6-DI-TERT-BUTYL-4-METHYLPHENOL",NLZUEZXRPGMBCV-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic,220.356,4.295620000000004,70.24380000000005,1,1,20.23,16
RHEIN,FCDLCPWAQCPTKC-UHFFFAOYSA-N,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,tox21_mmp,toxic,284.22300000000007,1.5714000000000004,70.03790000000001,3,5,111.9,21
41122-70-7,VADSDVGLFDVIMG-UHFFFAOYSA-N,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,tox21_mmp,toxic,263.384,5.348080000000005,84.43900000000005,0,1,23.79,20
ISOTHIOCYANATOBENZENE,QKFJKGMPGYROCL-UHFFFAOYSA-N,S=C=Nc1ccccc1,tox21_mmp,toxic,135.19099999999997,2.4209000000000005,41.128000000000014,0,2,12.36,9
ZEARALENONE,MBMQEIFVQACCCH-QBODLPLBSA-N,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,tox21_mmp,toxic,318.3690000000001,3.5796000000000032,86.39210000000003,2,5,83.83,23
"4,4'-METHYLENEDIPHENOL",PXKLMJQFEQBVLD-UHFFFAOYSA-N,Oc1ccc(Cc2ccc(O)cc2)cc1,tox21_mmp,toxic,200.23700000000002,2.688600000000001,59.01960000000004,2,2,40.46,15
KAEMPFEROL,IYRMWMYZSQPJKC-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,tox21_mmp,toxic,286.23900000000003,2.2824000000000004,74.5792,4,6,111.13000000000001,21
AZOXYBENZENE,GAUZCKBSTZFWCT-UHFFFAOYSA-N,[O-][N+](=Nc1ccccc1)c1ccccc1,tox21_mmp,toxic,198.225,3.612300000000002,58.259400000000035,0,2,38.43,15
"2,2'-DIHYDROXYBENZOPHENONE",YIYBRXKMQFDHSM-UHFFFAOYSA-N,O=C(c1ccccc1O)c1ccccc1O,tox21_mmp,toxic,214.22,2.3288000000000006,59.646100000000025,2,3,57.53,16
TETRABROMOBISPHENOL A,VEORPZCZECFIRK-UHFFFAOYSA-N,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,tox21_mmp,toxic,543.875,6.4737000000000045,99.14160000000001,2,2,40.46,21
BENZYL ISOTHIOCYANATE,MDKCFLQDBWCQCV-UHFFFAOYSA-N,S=C=NCc1ccccc1,tox21_mmp,toxic,149.218,2.2894000000000005,45.17200000000002,0,2,12.36,10
MUSK AMBRETTE,SUAUILGSCPYJCS-UHFFFAOYSA-N,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],tox21_mmp,toxic,268.26899999999995,3.1175200000000025,69.73980000000002,0,5,95.51,19
"1,1,1-TRICHLOROACETONE",SMZHKGXSEAGRTI-UHFFFAOYSA-N,CC(=O)C(Cl)(Cl)Cl,tox21_mmp,toxic,161.41500000000002,1.9456,30.971,0,1,17.07,7
4-HYDROXYBENZOPHENONE,NPFYZDNDJHZQKY-UHFFFAOYSA-N,O=C(c1ccccc1)c1ccc(O)cc1,tox21_mmp,toxic,198.221,2.6232000000000006,57.981300000000026,1,2,37.3,15
"2,4-DIAMINOPHENOL DIHYDROCHLORIDE",KQEIJFWAXDQUPR-UHFFFAOYSA-N,Cl.Cl.Nc1ccc(O)c(N)c1,tox21_mmp,toxic,197.065,1.4002000000000001,51.42760000000001,3,3,72.27,11
"P,P'-DDE",UCNVFOCBFJOQAL-UHFFFAOYSA-N,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic,318.0300000000001,6.187900000000003,80.63200000000002,0,0,0.0,18
17ALPHA-ESTRADIOL,VOXZDWNPVJITMN-SFFUCWETSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,tox21_mmp,toxic,272.3879999999999,3.6092000000000026,78.73060000000005,2,2,40.46,20
CHLORFENSON,RZXLPPRPEOUENN-UHFFFAOYSA-N,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic,303.166,3.7611000000000017,70.71780000000003,0,3,43.370000000000005,18
CAPTAN,LDVVMCZRFWMZSG-UHFFFAOYSA-N,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,tox21_mmp,toxic,300.59399999999994,2.9135000000000018,65.08800000000002,0,3,37.38,16
LINURON,XKJMBINCVNINCA-UHFFFAOYSA-N,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,tox21_mmp,toxic,249.09699999999998,3.0185000000000013,60.252700000000026,1,2,41.57,15
PHENMEDIPHAM,IDOWTHOLJBTAFI-UHFFFAOYSA-N,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,tox21_mmp,toxic,300.314,3.784220000000002,83.29540000000003,2,4,76.66,22
"P,P'-DDD",AHJKRLASYNVKDZ-UHFFFAOYSA-N,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,tox21_mmp,toxic,320.04600000000005,5.929000000000002,80.24100000000003,0,0,0.0,18
4-CUMYLPHENOL,QBDSZLJBMIMQRS-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1ccc(O)cc1,tox21_mmp,toxic,212.29199999999997,3.7181000000000024,66.67680000000004,1,1,20.23,16
LACTOFEN,CONWAEURSVPLRM-UHFFFAOYSA-N,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],tox21_mmp,toxic,461.77600000000007,5.1677000000000035,101.13490000000003,0,7,104.97,31
"2-CHLOROBENZENE-1,4-DIAMINE SULFATE",GQFGHCRXPLROOF-UHFFFAOYSA-N,Nc1ccc(N)c(Cl)c1.O=S(=O)(O)O,tox21_mmp,toxic,240.66800000000003,0.8516000000000001,54.4542,4,4,126.64000000000001,14
2-AMINO-4-NITROBENZOIC ACID,UEALKTCRMBVTFN-UHFFFAOYSA-N,Nc1cc([N+](=O)[O-])ccc1C(=O)O,tox21_mmp,toxic,182.135,0.8752,44.46810000000001,2,4,106.46,13
2-(MORPHOLINODITHIO)BENZOTHIAZOLE,QRYFCNPYGUORTK-UHFFFAOYSA-N,c1ccc2sc(SSN3CCOCC3)nc2c1,tox21_mmp,toxic,284.431,3.283800000000002,75.46000000000002,0,6,25.36,17
TRIFLURALIN,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],tox21_mmp,toxic,335.28200000000004,4.148200000000004,77.54780000000002,0,5,89.52,23
PINDONE,RZKYEQDPDZUERB-UHFFFAOYSA-N,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,tox21_mmp,toxic,230.26299999999998,2.2970000000000006,63.05500000000003,0,3,51.21,17
54464-57-2,FVUGZKDGWGKCFE-UHFFFAOYSA-N,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,tox21_mmp,toxic,234.38299999999995,4.518300000000004,71.84400000000005,0,1,17.07,17
AMITRAZ,QXAITBQSYVNQDR-UHFFFAOYSA-N,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,tox21_mmp,toxic,293.41400000000004,4.871880000000004,95.89900000000004,0,2,27.96,22
PROPOFOL,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1O,tox21_mmp,toxic,178.27499999999995,3.6390000000000025,56.28480000000004,1,1,20.23,13
2-SEC-BUTYLPHENOL,NGFPWHGISWUQOI-UHFFFAOYSA-N,CCC(C)c1ccccc1O,tox21_mmp,toxic,150.22099999999998,2.9057000000000017,46.81280000000004,1,1,20.23,11
IBUPROFEN,HEFNNWSXXWATRW-UHFFFAOYSA-N,CC(C)Cc1ccc(C(C)C(=O)O)cc1,tox21_mmp,toxic,206.28499999999997,3.073200000000001,61.03480000000004,1,1,37.3,15
"1,2,5,6,9,10-HEXABROMOCYCLODODECANE",DEIGXXQKDWULML-UHFFFAOYSA-N,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,tox21_mmp,toxic,641.6999999999999,6.921600000000004,103.99200000000005,0,0,0.0,18
"2,4-DIAMINOTOLUENE",VOZKAJLKRJDJLL-UHFFFAOYSA-N,Cc1ccc(N)cc1N,tox21_mmp,toxic,122.17100000000002,1.1594200000000001,40.0038,2,2,52.04,9
DELTAMETHRIN,OWZREIFADZCYQD-NSHGMRRFSA-N,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,tox21_mmp,toxic,505.206,6.490180000000004,114.10200000000005,0,4,59.32000000000001,28
EXIFONE,XEDWWPGWIXPVRQ-UHFFFAOYSA-N,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,tox21_mmp,toxic,278.216,1.1511999999999996,66.30530000000002,6,7,138.45000000000002,20
"2,4-DINITROPHENOL",UFBJCMHMOXMLKC-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,tox21_mmp,toxic,184.10699999999997,1.2086,41.41560000000001,1,5,106.51000000000002,13
PROCHLORAZ,TVLSRXXIMLFWEO-UHFFFAOYSA-N,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,tox21_mmp,toxic,376.67100000000005,4.602400000000004,91.85200000000003,0,4,47.36,23
BISPHENOL AF,ZFVMWEVVKGLCIJ-UHFFFAOYSA-N,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,tox21_mmp,toxic,336.23099999999994,4.5085000000000015,69.10360000000001,2,2,40.46,23
TRIPHENYL PHOSPHATE,XZZNDPSIHUTMOC-UHFFFAOYSA-N,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,tox21_mmp,toxic,326.288,5.331500000000003,88.81650000000003,0,4,44.760000000000005,23
2-AMINOANTHRAQUINONE,XOGPDSATLSAZEK-UHFFFAOYSA-N,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,tox21_mmp,toxic,223.231,2.0442,64.16140000000001,1,3,60.160000000000004,17
XYLENOL BLUE,MGUKYHHAGPFJMC-UHFFFAOYSA-N,Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,tox21_mmp,toxic,410.49100000000016,4.342280000000003,109.75640000000003,2,5,83.83,29
ANTIOXIDANT 2246,KGRVJHAUYBGFFP-UHFFFAOYSA-N,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic,340.5070000000001,5.900440000000007,105.89360000000006,2,2,40.46,25
2-AMINOANTHRACENE,YCSBALJAGZKWFF-UHFFFAOYSA-N,Nc1ccc2cc3ccccc3cc2c1,tox21_mmp,toxic,193.249,3.5752000000000015,65.86640000000001,1,1,26.02,15
ISOXABEN,PMHURSZHKKJGBM-UHFFFAOYSA-N,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,tox21_mmp,toxic,332.40000000000003,4.0218000000000025,91.93620000000006,1,5,73.59,24
M-TERPHENYL,YJTKZCDBKVTVBY-UHFFFAOYSA-N,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,tox21_mmp,toxic,230.31,5.0206000000000035,77.31400000000005,0,0,0.0,18
"1,2-DINITROBENZENE",IZUKQUVSCNEFMJ-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1[N+](=O)[O-],tox21_mmp,toxic,168.10799999999995,1.503,39.75080000000001,0,4,86.28,12
PHENOXYBENZAMINE HYDROCHLORIDE,VBCPVIWPDJVHAN-UHFFFAOYSA-N,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,tox21_mmp,toxic,340.2939999999999,4.616700000000005,96.21900000000005,0,2,12.47,22
"2,4-DICHLOROPHENOL",HFZWRUODUSTPEG-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cl,tox21_mmp,toxic,163.003,2.699,38.12680000000001,1,1,20.23,9
CHLORDECONE,LHHGDZSESBACKH-UHFFFAOYSA-N,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,tox21_mmp,toxic,490.63900000000024,4.6182,88.11599999999999,0,1,17.07,21
TRIBUTYLTIN CHLORIDE,GCTFWCDSFPMHHS-UHFFFAOYSA-M,CCCC[Sn](Cl)(CCCC)CCCC,tox21_mmp,toxic,325.5120000000001,5.571000000000005,70.75200000000005,0,0,0.0,14
FENARIMOL,NHOWDZOIZKMVAI-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,tox21_mmp,toxic,331.202,4.0676000000000005,87.03680000000001,1,3,46.010000000000005,22
126-86-3,LXOFYPKXCSULTL-UHFFFAOYSA-N,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,tox21_mmp,toxic,226.35999999999996,2.5840000000000005,67.93360000000006,2,2,40.46,16
"2,3-DICHLORO-1,4-NAPHTHOQUINONE",SVPKNMBRVBMTLB-UHFFFAOYSA-N,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,tox21_mmp,toxic,227.04600000000002,2.7548000000000004,53.83500000000001,0,2,34.14,14
